house_id,size_sqft,bedrooms,age,distance_city_km,price
641,3879.0,1,24.0,30.82,546138.1
642,3191.0,0,14.0,35.71,457646.61
643,1564.0,1,50.0,38.48,188950.11
644,1392.0,4,59.0,17.31,204534.24
645,1174.0,7,0.0,28.01,222557.25
646,434.0,,5.0,16.14,37819.9
647,2722.0,5,46.0,49.37,389635.32
648,1009.0,1,12.0,46.94,87687.19
649,1073.0,0,42.0,34.73,110994.58
650,3369.0,7,38.0,12.37,526032.59
651,3413.0,0,44.0,16.31,476786.03
652,1988.0,0,39.0,5.42,296671.6
653,2629.0,2,15.0,26.74,357498.47
654,2153.0,3,50.0,34.36,290020.06
655,2034.0,0,29.0,20.09,266687.14
656,590.0,1,44.0,38.68,26122.84
657,2154.0,1,50.0,39.47,292990.94
658,"1,000",4,34.0,0.17,266677.76
659,2227.0,1,45.0,15.45,279774.13
660,3437.0,5,20.0,39.96,489836.06
661,2929.0,1,46.0,6.86,402426.39
662,1014.0,1,7.0,36.95,143697.11
663,2435.0,2,23.0,14.24,361698.7
664,3376.0,0,4.0,18.4,448660.1
665,856.0,4,27.0,1.26,148192.62
666,2890.0,3,47.0,40.43,393939.51
667,3792.0,2,17.0,9.39,567900.54
668,1038.0,4,27.0,,189596.92
669,2096.0,3,-5.0,43.26,295741.91
670,3334.0,3,28.0,19.04,503894.76
671,470.0,4,29.0,41.28,39859.02
672,2392.0,5,9.0,34.25,381001.05
673,588.0,4,-4.0,12.65,108916.71
674,3359.0,0,61.0,10.69,450017.03
675,3181.0,3,-4.0,14.21,492460.45
676,2657.0,6,29.0,46.07,389005.28
677,591.0,7,43.0,29.87,97229.53
678,587.0,0,15.0,45.89,35573.36
679,1383.0,0,6.0,48.94,154413.25
680,3586.0,3,30.0,20.24,528522.96
681,3997.0,5,61.0,23.16,589002.57
682,829.0,5,14.0,37.35,104475.88
683,2412.0,6,30.0,26.16,386789.25
684,885.0,6,68.0,43.13,107914.76
685,3682.0,7,59.0,10.55,578368.03
686,3349.0,7,47.0,4.57,578274.67
687,2714.0,3,66.0,49.4,336392.23
688,598.0,4,52.0,32.29,67221.09
689,3609.0,6,45.0,46.38,527678.8
690,2081.0,2,30.0,5.16,323338.06
691,1413.0,6,5.0,14.27,303297.65
692,2416.0,4,21.0,19.63,345238.03
693,2654.0,7,52.0,21.18,406064.47
694,1034.0,4,29.0,19.23,138723.55
695,2650.0,6,36.0,46.0,383586.43
696,993.0,7,61.0,49.04,137205.14
697,,3,10.0,7.4,-3771.8
698,1453.0,6,16.0,33.64,229474.27
699,1730.0,3,24.0,22.41,251656.43
700,2844.0,5,14.0,16.49,473498.16
701,489.0,0,13.0,44.74,30277.71
702,1826.0,7,33.0,4.45,305674.33
703,980.0,7,65.0,21.65,136968.11
704,"1,000",6,66.0,13.71,149279.12
705,2028.0,7,7.0,38.29,331941.43
706,1701.0,6,63.0,3.55,279220.04
707,2620.0,0,66.0,30.18,367267.09
708,1640.0,7,3.0,34.64,289678.34
709,3887.0,7,61.0,8.36,633404.13
710,2098.0,3,49.0,28.3,283077.47
711,2248.0,2,52.0,20.41,308205.64
712,3139.0,6,30.0,19.99,495146.25
713,3526.0,7,6.0,47.85,564530.18
714,591.0,0,52.0,9.64,61614.72
715,1376.0,1,11.0,34.92,176850.3
716,3049.0,6,43.0,48.67,456566.57
717,2066.0,1,42.0,45.16,246027.03
718,,,49.0,44.17,-68104.66
719,1995.0,5,61.0,1.51,308091.93
720,519.0,7,63.0,27.54,105701.06
721,2928.0,5,21.0,42.41,421299.44
722,1838.0,6,-3.0,46.08,275060.24
723,2710.0,1,10.0,49.66,350303.8
724,,2,27.0,0.47,-3980.37
725,3834.0,0,7.0,17.28,549518.12
726,994.0,2,52.0,4.5,123463.05
727,2748.0,5,15.0,18.83,437321.41
728,3511.0,0,41.0,11.88,504776.57
729,1748.0,0,63.0,27.77,188602.98
730,3333.0,4,22.0,34.61,478012.4
731,1199.0,2,65.0,18.64,160138.35
732,1153.0,1,10.0,45.09,119972.34
733,"1,000",6,51.0,13.98,470487.44
734,2336.0,3,68.0,21.66,331481.78
735,3707.0,7,26.0,30.16,601858.38
736,1350.0,5,-1.0,35.22,243656.52
737,1047.0,5,14.0,28.72,143153.0
738,1010.0,4,44.0,3.78,185058.98
739,1998.0,7,69.0,37.06,290084.59
740,443.0,0,22.0,1.6,50153.41
741,3968.0,2,67.0,7.76,592114.22
742,595.0,2,39.0,28.6,30387.44
743,3723.0,1,6.0,17.67,575025.44
744,3249.0,4,48.0,31.49,457069.16
745,3984.0,7,0.0,27.79,642257.03
746,2562.0,2,65.0,32.69,342463.32
747,618.0,5,3.0,22.07,129883.75
748,3457.0,3,48.0,40.41,453816.35
749,612.0,7,24.0,46.6,94272.19
750,616.0,3,23.0,0.0,102334.07
751,615.0,1,10.0,16.17,80818.19
752,2987.0,1,14.0,,420817.54
753,726.0,1,66.0,47.11,43246.95
754,3802.0,3,48.0,15.73,570738.36
755,2029.0,3,39.0,25.77,330884.63
756,1019.0,3,12.0,5.4,216258.76
757,3221.0,1,23.0,29.03,449062.43
758,3659.0,0,31.0,0.8,551092.79
759,2104.0,0,31.0,36.64,266207.09
760,479.0,0,45.0,11.06,28959.69
761,2018.0,1,60.0,16.13,267507.82
762,3881.0,2,62.0,35.59,532807.02
763,542.0,6,61.0,23.54,64578.82
764,3505.0,1,68.0,10.96,506875.48
765,1949.0,4,8.0,14.97,292423.05
766,3201.0,2,24.0,46.04,437448.91
767,1876.0,1,13.0,8.23,295042.38
768,2421.0,1,61.0,49.66,319147.59
769,2563.0,3,-1.0,16.43,416502.68
770,3227.0,4,33.0,15.11,488470.6
771,1460.0,2,16.0,42.41,199201.1
772,2390.0,5,37.0,3.9,405101.85
773,3973.0,1,16.0,3.69,614170.13
774,3185.0,4,14.0,44.76,452853.34
775,1839.0,7,51.0,30.16,279422.91
776,1560.0,3,-4.0,34.05,202374.8
777,1033.0,0,15.0,42.59,115137.53
778,2484.0,1,54.0,35.94,312136.12
779,3087.0,4,52.0,20.95,426401.08
780,1304.0,0,25.0,16.15,178347.09
781,1924.0,1,56.0,19.48,252932.34
782,2338.0,0,61.0,1.67,309718.19
783,2294.0,6,52.0,9.65,380306.69
784,3535.0,7,8.0,21.06,567947.95
785,1687.0,4,-4.0,45.86,256725.29
786,3099.0,5,45.0,4.07,508475.51
787,927.0,4,13.0,0.03,189378.31
788,2834.0,4,6.0,7.47,462836.63
789,3095.0,3,57.0,6.59,457722.47
790,2842.0,4,18.0,37.95,450480.0
791,481.0,1,69.0,32.87,12407.41
792,985.0,,16.0,46.25,110741.7
793,2928.0,5,2.0,14.35,455764.91
794,3358.0,3,-2.0,1.29,555997.36
795,2982.0,4,-2.0,18.68,468539.67
796,3483.0,5,40.0,42.46,498947.68
797,2948.0,4,25.0,36.46,405460.5
798,1643.0,4,-4.0,39.61,260200.8
799,1158.0,1,6.0,21.93,163370.6
800,1154.0,0,30.0,8.89,157484.21
801,2066.0,3,40.0,49.32,259279.1
802,716.0,4,45.0,2.61,125264.29
803,1360.0,2,10.0,24.03,197087.53
804,2994.0,3,28.0,48.86,428246.74
805,2576.0,3,68.0,11.86,369935.06
806,2669.0,0,37.0,39.42,325569.29
807,777.0,3,28.0,33.15,84925.09
808,3076.0,1,-4.0,25.37,443487.54
809,1625.0,5,13.0,46.03,239480.83
810,1022.0,3,55.0,34.16,97810.03
811,2190.0,5,65.0,15.91,327788.93
812,632.0,1,-2.0,44.41,47622.09
813,3712.0,1,8.0,13.23,547112.7
814,1127.0,5,21.0,14.04,172435.84
815,3811.0,1,32.0,8.92,560262.15
816,3043.0,4,10.0,22.82,481258.02
817,3248.0,3,18.0,23.48,475882.48
818,2907.0,5,62.0,30.17,432352.31
819,3079.0,5,14.0,43.49,429771.33
820,1284.0,0,4.0,12.65,185346.77
821,3650.0,5,43.0,38.7,539691.85
822,2772.0,5,47.0,33.36,436008.27
823,1510.0,1,38.0,38.02,177610.5
824,3999.0,1,52.0,43.89,550602.33
825,1208.0,7,48.0,16.3,199547.67
826,2813.0,6,68.0,24.23,440174.19
827,490.0,2,11.0,43.51,30805.14
828,2264.0,5,20.0,35.59,339109.61
829,,5,62.0,7.42,-21869.97
830,428.0,0,9.0,37.12,17739.05
831,3101.0,7,52.0,6.36,500670.86
832,2798.0,1,63.0,35.75,374631.18
833,534.0,0,46.0,49.0,13380.63
834,827.0,4,24.0,0.45,165722.42
835,2200.0,2,62.0,16.37,291426.07
836,1757.0,2,52.0,20.82,246131.33
837,3915.0,7,63.0,17.29,604963.86
838,2274.0,three,54.0,29.67,293481.38
839,3012.0,5,33.0,,489179.9
840,2929.0,1,21.0,34.53,405722.47
841,2777.0,7,42.0,25.68,430466.2
842,3006.0,3,67.0,21.55,421203.82
843,3871.0,4,42.0,21.47,552518.74
844,446.0,0,51.0,25.17,25558.66
845,1167.0,2,2.0,23.27,163240.43
846,820.0,6,24.0,42.8,117423.81
847,1190.0,3,0.0,7.02,193325.44
848,2606.0,0,13.0,40.58,336807.13
849,911.0,1,-5.0,9.9,133189.91
850,1737.0,6,16.0,5.54,283336.72
851,2382.0,0,38.0,15.23,330938.55
852,3345.0,4,9.0,2.5,520072.68
853,741.0,3,19.0,7.02,113232.83
854,2425.0,4,41.0,3.69,385006.44
855,1804.0,0,44.0,32.31,203688.83
856,2437.0,3,59.0,44.53,347382.07
857,1171.0,5,26.0,19.31,182163.27
858,496.0,4,59.0,47.19,41649.51
859,3469.0,5,5.0,33.87,533077.12
860,3621.0,3,35.0,35.93,528908.24
861,1096.0,2,52.0,48.53,81785.67
862,2478.0,7,57.0,14.27,404926.68
863,2139.0,0,23.0,36.33,280374.47
864,3269.0,0,37.0,28.03,414598.55
865,2339.0,1,22.0,45.0,307137.69
866,2616.0,1,16.0,28.22,353244.81
867,3480.0,4,28.0,28.02,517047.28
868,2623.0,5,23.0,14.36,430301.02
869,1840.0,1,40.0,31.24,217783.3
870,1890.0,3,46.0,13.65,294897.14
871,688.0,1,7.0,25.88,104257.34
872,2900.0,3,4.0,38.21,424303.51
873,3918.0,0,58.0,27.42,535939.12
874,3974.0,0,32.0,5.88,590187.43
875,1732.0,1,5.0,9.28,258141.43
876,770.0,2,67.0,27.11,83863.08
877,1188.0,3,16.0,11.92,152125.47
878,1231.0,7,-4.0,46.63,227203.49
879,3759.0,0,57.0,46.79,515752.2
880,3663.0,2,48.0,29.7,511087.55
881,3896.0,4,51.0,40.24,553796.18
882,866.0,1,35.0,16.3,94584.47
883,3517.0,2,62.0,11.02,480447.73
884,2185.0,5,11.0,14.34,343009.28
885,805.0,1,53.0,36.66,70295.52
886,1523.0,2,18.0,30.89,203810.02
887,3624.0,1,37.0,46.93,488572.87
888,3955.0,6,13.0,36.35,619052.38
889,2143.0,three,3.0,43.96,282694.18
890,2524.0,7,3.0,8.97,430134.05
891,2543.0,3,2.0,37.16,358896.6
892,3282.0,4,36.0,8.48,513592.38
893,3590.0,5,31.0,46.1,561324.84
894,2689.0,4,-5.0,41.05,408597.6
895,1395.0,6,38.0,5.3,279439.48
896,3188.0,3,-2.0,24.54,500025.85
897,3490.0,3,52.0,9.04,494375.62
898,2525.0,4,,9.29,414835.18
899,2468.0,7,48.0,40.09,388663.08
900,3183.0,4,63.0,33.92,463652.69
901,1473.0,5,64.0,39.78,208453.68
902,3532.0,3,8.0,24.71,513654.79
903,1759.0,5,35.0,41.31,270737.56
904,756.0,3,15.0,22.23,136020.4
905,471.0,2,50.0,4.81,43827.91
906,2796.0,4,-5.0,6.68,440236.11
907,1858.0,0,65.0,7.48,228762.16
908,1857.0,7,50.0,33.69,268518.0
909,3528.0,6,69.0,48.05,521444.16
910,3668.0,5,66.0,26.39,547124.16
911,1309.0,4,55.0,18.29,175014.21
912,2983.0,5,23.0,35.82,449038.48
913,2702.0,6,-2.0,49.81,404248.61
914,1177.0,4,26.0,30.83,183622.41
915,1108.0,5,24.0,3.28,188332.02
916,3004.0,5,12.0,8.42,509920.82
917,581.0,0,40.0,18.72,28154.34
918,2171.0,0,51.0,37.32,300801.13
919,3073.0,5,7.0,2.42,538283.51
920,1690.0,0,9.0,36.94,221766.71
921,624.0,1,65.0,36.03,41343.62
922,1516.0,4,-5.0,25.08,248494.91
923,2545.0,2,1.0,28.76,351255.39
924,1148.0,0,7.0,7.34,154470.46
925,1336.0,1,28.0,34.19,171905.42
926,2758.0,0,28.0,29.97,376603.95
927,2495.0,6,19.0,41.33,383377.68
928,2239.0,4,12.0,41.83,330606.55
929,3640.0,7,37.0,22.08,556956.77
930,2919.0,4,1.0,22.37,490592.82
931,1993.0,7,4.0,41.37,323548.72
932,3894.0,1,18.0,17.29,567830.16
933,2660.0,1,11.0,45.34,397399.47
934,983.0,4,10.0,20.58,165563.04
935,2841.0,0,29.0,47.48,399547.76
936,708.0,3,-2.0,46.46,80889.1
937,3580.0,2,41.0,10.74,525012.94
938,986.0,2,44.0,18.03,125173.1
939,3275.0,3,24.0,44.1,448227.33
940,900.0,2,67.0,29.83,102526.04
941,477.0,6,38.0,35.01,80436.51
942,2004.0,6,57.0,10.76,318002.67
943,911.0,three,53.0,30.13,134949.36
944,2497.0,0,11.0,15.02,354214.3
945,3583.0,4,2.0,28.88,559262.43
946,3240.0,6,16.0,12.0,543212.06
947,1961.0,4,55.0,0.92,298069.28
948,2997.0,7,45.0,7.67,464800.95
949,1979.0,6,34.0,5.84,330262.5
950,1212.0,0,62.0,38.88,108873.3
951,1265.0,2,7.0,25.43,182771.32
952,3437.0,1,57.0,31.24,493902.72
953,2976.0,4,18.0,27.79,453253.55
954,1795.0,2,3.0,21.74,281074.16
955,1923.0,6,57.0,28.27,299613.82
956,3524.0,7,21.0,46.31,541803.42
957,1136.0,4,48.0,2.85,173113.14
958,2030.0,3,25.0,40.42,266769.6
959,1441.0,4,54.0,18.86,233845.99
960,667.0,7,19.0,37.92,135138.38
961,1877.0,1,45.0,49.39,206776.7
962,2842.0,0,54.0,1.11,377257.12
963,654.0,6,-2.0,2.36,152181.07
964,2217.0,4,42.0,26.46,310587.13
965,568.0,5,61.0,10.82,112683.62
966,2327.0,3,36.0,48.62,325875.76
967,1263.0,4,17.0,3.77,211870.44
968,1894.0,3,41.0,45.85,251160.2
969,2054.0,0,37.0,4.8,293046.22
970,768.0,0,39.0,35.7,46274.21
971,2580.0,4,58.0,35.81,354857.5
972,2413.0,1,18.0,28.71,310588.0
973,2643.0,0,35.0,21.7,354627.38
974,3636.0,0,-2.0,22.03,517156.26
975,1675.0,0,57.0,45.91,161564.26
976,2494.0,2,7.0,15.3,403161.62
977,1813.0,2,66.0,37.74,206564.51
978,3493.0,6,44.0,8.38,558891.35
979,2025.0,3,56.0,47.3,266452.4
980,2988.0,4,30.0,49.91,425396.39
981,1324.0,2,54.0,35.27,125287.95
982,1364.0,1,29.0,34.24,156327.02
983,546.0,6,12.0,34.56,123571.69
984,2999.0,0,14.0,37.88,408421.77
985,3677.0,5,39.0,,587382.18
986,3518.0,4,-4.0,31.07,549058.36
987,1783.0,7,,20.78,311723.82
988,2316.0,3,3.0,17.79,364186.12
989,2123.0,0,38.0,25.2,258803.69
990,3895.0,7,10.0,27.64,649429.12
991,2172.0,6,13.0,0.57,410138.97
992,3882.0,0,41.0,6.68,532596.83
993,1908.0,1,62.0,15.27,221029.1
994,2127.0,5,64.0,39.96,282645.89
995,3996.0,4,49.0,43.84,578321.72
996,2939.0,1,22.0,48.99,400889.47
997,2021.0,3,12.0,35.68,272832.14
998,3725.0,5,-4.0,35.73,608030.91
999,901.0,3,28.0,16.65,153277.24
1000,2654.0,5,19.0,25.21,419105.92
1001,2284.0,6,-3.0,11.64,388456.34
1002,734.0,0,45.0,45.4,46817.34
1003,680.0,6,59.0,35.59,107083.74
1004,1508.0,3,62.0,20.0,212869.67
1005,1850.0,6,2.0,35.44,308538.37
1006,454.0,6,66.0,49.61,53410.83
1007,984.0,4,11.0,29.54,137219.76
1008,1896.0,0,-5.0,30.0,247923.15
1009,1664.0,7,64.0,31.34,259832.2
1010,3499.0,4,33.0,37.76,485778.77
1011,1254.0,2,34.0,42.21,182550.69
1012,1836.0,1,69.0,24.28,220468.92
1013,2029.0,5,54.0,46.18,279855.88
1014,1768.0,7,27.0,49.4,249440.09
1015,2915.0,4,50.0,18.12,433574.81
1016,818.0,0,2.0,0.47,116382.49
1017,1808.0,4,42.0,40.46,256291.8
1018,1597.0,6,29.0,17.88,269082.22
1019,3830.0,5,9.0,21.39,595923.24
1020,423.0,3,1.0,16.61,65693.06
1021,1132.0,3,9.0,21.75,192170.04
1022,1256.0,0,22.0,38.95,125029.69
1023,802.0,4,52.0,33.01,106043.27
1024,2466.0,2,-1.0,29.84,358962.93
1025,1072.0,6,68.0,42.97,107052.81
1026,2500.0,3,46.0,44.31,321755.01
1027,503.0,1,10.0,8.27,75709.28
1028,2790.0,5,31.0,16.69,435796.59
1029,3142.0,4,26.0,17.43,483401.95
1030,451.0,7,14.0,24.76,117123.46
1031,768.0,5,54.0,33.26,115425.19
1032,1010.0,4,15.0,29.44,160345.27
1033,1643.0,4,29.0,9.11,254797.95
1034,1023.0,4,54.0,10.99,177524.4
1035,1780.0,7,43.0,32.27,265453.43
1036,2872.0,1,23.0,41.92,384498.54
1037,978.0,4,47.0,39.72,128442.59
1038,2875.0,6,1.0,37.21,461194.42
1039,1153.0,0,37.0,8.91,128926.14
1040,1691.0,0,56.0,23.54,192627.21
1041,3722.0,4,45.0,17.12,564512.69
1042,1417.0,3,11.0,2.97,218641.27
1043,2903.0,3,36.0,35.52,412411.25
1044,2225.0,7,26.0,7.37,389232.76
1045,3413.0,6,-5.0,13.0,579071.53
1046,830.0,7,31.0,48.28,141504.65
1047,3665.0,4,17.0,42.36,524953.73
1048,3492.0,6,32.0,0.71,598266.19
1049,2522.0,4,-3.0,12.0,412658.85
1050,2480.0,4,56.0,26.68,347439.68
1051,1948.0,6,57.0,31.04,292533.23
1052,3258.0,4,55.0,25.34,487315.16
1053,2654.0,2,28.0,21.83,363707.52
1054,3227.0,0,24.0,7.95,464307.36
1055,934.0,3,32.0,41.17,98183.49
1056,2273.0,6,,33.84,364092.65
1057,909.0,6,64.0,,170546.6
1058,526.0,7,65.0,44.6,84253.2
1059,3180.0,7,41.0,30.3,503641.08
1060,3531.0,0,46.0,31.61,458404.31
1061,1536.0,4,67.0,35.28,179632.25
1062,3491.0,6,42.0,30.93,527853.14
1063,3269.0,6,49.0,27.15,491030.79
1064,2914.0,5,12.0,24.1,443735.81
1065,501.0,3,34.0,43.12,27514.96
1066,1651.0,0,53.0,19.71,191131.79
1067,3327.0,6,33.0,13.97,525943.94
1068,1373.0,0,19.0,12.03,175283.47
1069,2353.0,1,28.0,43.76,321282.85
1070,2233.0,7,-1.0,40.78,380783.93
1071,2746.0,7,58.0,14.31,413681.9
1072,2157.0,7,18.0,9.44,395749.84
1073,964.0,5,47.0,,166662.99
1074,3225.0,3,33.0,16.26,489377.18
1075,3327.0,2,47.0,17.21,479213.82
1076,1879.0,5,30.0,43.41,298401.94
1077,593.0,1,60.0,9.0,
1078,3981.0,0,25.0,23.77,561121.77
1079,3450.0,,11.0,42.86,456082.07
1080,1893.0,3,50.0,48.65,236834.24
1081,1191.0,0,9.0,30.82,159017.82
1082,1493.0,2,30.0,25.34,204322.19
1083,2324.0,three,29.0,4.72,348907.62
1084,1901.0,0,58.0,27.7,240298.37
1085,2349.0,4,7.0,8.93,
1086,1647.0,7,5.0,49.63,257594.61
1087,2066.0,5,46.0,7.89,292159.43
1088,1031.0,0,36.0,28.15,107833.06
1089,3753.0,4,32.0,27.16,574105.53
1090,3675.0,7,8.0,43.46,589081.79
1091,2041.0,5,40.0,29.94,315297.07
1092,3160.0,2,31.0,2.69,472988.14
1093,1623.0,5,-4.0,13.2,268469.0
1094,3749.0,1,57.0,20.2,514977.01
1095,2366.0,7,-4.0,9.01,394718.21
1096,3658.0,2,49.0,34.15,503899.33
1097,2648.0,1,30.0,32.51,375364.86
1098,3573.0,3,60.0,20.33,509055.28
1099,603.0,3,45.0,0.02,97459.49
1100,987.0,3,58.0,34.44,131023.58
1101,1732.0,4,38.0,49.16,239118.8
1102,2493.0,6,2.0,32.2,408267.09
1103,582.0,7,42.0,28.59,123481.36
1104,545.0,5,20.0,7.72,119621.18
1105,672.0,5,65.0,47.38,92451.52
1106,3383.0,2,4.0,23.7,509723.61
1107,1076.0,4,21.0,40.6,141997.96
1108,2990.0,,22.0,5.52,422755.83
1109,3224.0,1,63.0,1.11,444341.4
1110,1934.0,4,9.0,47.21,306976.3
1111,623.0,6,-1.0,6.74,174184.18
1112,2307.0,0,40.0,47.04,287087.48
1113,3444.0,3,41.0,1.11,515726.18
1114,3490.0,0,20.0,15.99,483816.64
1115,1732.0,5,10.0,37.75,260213.43
1116,1593.0,2,13.0,15.02,243918.88
1117,883.0,0,24.0,46.59,64885.04
1118,1127.0,4,49.0,2.2,172861.12
1119,745.0,3,4.0,46.89,88343.89
1120,3683.0,5,57.0,29.95,532239.3
1121,1757.0,6,64.0,43.5,245201.73
1122,2378.0,7,20.0,13.82,423906.75
1123,3311.0,5,50.0,3.4,505895.89
1124,1303.0,4,56.0,9.09,187808.99
1125,836.0,1,38.0,38.36,89854.9
1126,3508.0,0,62.0,38.04,448491.86
1127,3469.0,1,35.0,9.4,519951.25
1128,628.0,2,18.0,3.13,119293.81
1129,1498.0,0,50.0,6.49,172485.78
1130,3029.0,4,-3.0,21.41,494191.77
1131,3887.0,4,48.0,45.9,550592.45
1132,1840.0,7,38.0,42.15,280350.33
1133,3901.0,1,69.0,2.15,534720.02
1134,736.0,0,22.0,28.39,65390.22
1135,2252.0,5,45.0,30.62,326778.97
1136,3397.0,6,15.0,6.14,560773.35
1137,2929.0,5,20.0,36.66,429509.82
1138,2162.0,0,58.0,42.88,226101.19
1139,2869.0,0,18.0,38.23,369236.24
1140,3393.0,2,49.0,41.77,460985.94
1141,3365.0,5,60.0,7.19,502764.64
1142,1614.0,4,46.0,33.65,219207.91
1143,3707.0,1,62.0,25.05,503416.87
1144,2421.0,3,40.0,,357835.78
1145,2129.0,0,12.0,20.15,271612.78
1146,1903.0,0,58.0,8.62,233896.53
1147,1025.0,5,3.0,14.73,198528.33
1148,3494.0,7,36.0,25.13,546638.14
1149,1052.0,4,-1.0,12.57,158316.99
1150,3214.0,6,27.0,0.31,522368.53
1151,683.0,1,-4.0,33.01,60028.7
1152,3615.0,7,-1.0,3.24,633047.09
1153,1355.0,3,33.0,40.92,190651.26
1154,3996.0,6,3.0,2.89,637451.87
1155,2312.0,6,1.0,32.97,383879.37
1156,2830.0,1,22.0,34.37,390217.69
1157,896.0,7,44.0,23.14,143505.93
1158,551.0,4,18.0,46.19,78177.21
1159,,three,16.0,5.68,45116.86
1160,2933.0,7,13.0,16.31,469764.09
1161,495.0,6,41.0,49.07,71101.3
1162,3778.0,0,6.0,30.87,522713.35
1163,2236.0,4,18.0,45.57,315371.95
1164,1961.0,3,4.0,29.91,279076.15
1165,1850.0,2,3.0,,284701.78
1166,3550.0,1,48.0,42.74,451561.71
1167,479.0,7,64.0,28.1,60134.47
1168,400.0,1,30.0,48.08,15332.54
1169,,0,23.0,44.42,-39224.54
1170,1248.0,7,18.0,9.59,213928.64
1171,3999.0,1,6.0,4.95,577515.85
1172,1646.0,4,55.0,49.23,219662.0
1173,1355.0,4,26.0,1.26,248252.64
1174,799.0,2,6.0,45.5,86163.35
1175,3514.0,2,49.0,20.87,532324.32
1176,3495.0,0,44.0,38.56,454083.23
1177,3242.0,7,56.0,16.0,525938.59
1178,1074.0,4,50.0,43.67,119661.7
1179,1026.0,5,12.0,46.09,134776.87
1180,456.0,3,39.0,49.36,29629.98
1181,996.0,6,41.0,4.9,215454.52
1182,3644.0,4,17.0,33.89,545278.33
1183,668.0,5,21.0,18.15,102632.93
1184,3160.0,7,-2.0,37.23,520806.78
1185,1110.0,7,38.0,22.49,198335.48
1186,1723.0,5,67.0,49.95,225049.08
1187,940.0,6,53.0,5.89,161744.47
1188,3622.0,7,67.0,23.3,565247.32
1189,3972.0,5,64.0,31.62,581557.61
1190,,3,5.0,9.9,29275.41
1191,2017.0,2,-3.0,15.93,326892.63
1192,3047.0,5,16.0,46.86,460116.17
1193,3661.0,2,50.0,22.34,510695.18
1194,3239.0,,39.0,17.03,459540.58
1195,2276.0,4,-3.0,17.4,348385.74
1196,2427.0,1,59.0,2.42,306720.91
1197,3948.0,1,31.0,19.75,564985.52
1198,2188.0,2,43.0,48.43,298630.58
1199,2608.0,0,-5.0,48.21,344575.37
1200,1177.0,4,25.0,48.27,156211.74
1201,2040.0,2,58.0,43.09,260437.19
1202,2574.0,3,27.0,39.65,373394.62
1203,932.0,7,9.0,47.4,166661.67
1204,3361.0,5,-3.0,,536846.66
1205,685.0,5,4.0,23.52,135168.7
1206,3120.0,5,43.0,22.13,475065.38
1207,3139.0,2,28.0,35.19,425117.22
1208,1820.0,0,5.0,34.73,202983.22
1209,1940.0,4,1.0,22.35,312133.27
1210,3535.0,5,26.0,31.68,515974.79
1211,1345.0,0,46.0,46.86,124369.19
1212,2069.0,1,62.0,15.83,265670.65
1213,2612.0,1,17.0,23.12,363704.02
1214,1755.0,0,57.0,9.45,224980.78
1215,3739.0,0,48.0,49.53,485924.37
1216,1737.0,,45.0,17.65,203539.79
1217,1353.0,6,41.0,25.33,242230.93
1218,2204.0,1,41.0,7.61,318760.99
1219,3220.0,7,52.0,15.21,508714.32
1220,1891.0,3,-1.0,21.52,301063.39
1221,2541.0,6,11.0,20.23,430810.08
1222,2336.0,three,68.0,42.56,286771.81
1223,1380.0,6,36.0,25.14,227283.23
1224,3301.0,2,19.0,31.53,467893.89
1225,2838.0,3,15.0,9.61,431347.8
1226,2830.0,7,53.0,24.45,454037.5
1227,2099.0,2,-3.0,16.49,305377.61
1228,2282.0,4,48.0,19.91,319371.24
1229,2269.0,3,57.0,34.87,297754.01
1230,1250.0,,52.0,12.59,137879.14
1231,1549.0,1,19.0,35.89,183382.63
1232,512.0,1,3.0,13.81,93049.4
1233,1825.0,6,61.0,5.92,297518.93
1234,1136.0,0,15.0,33.76,158457.19
1235,600.0,1,18.0,28.08,61463.71
1236,2015.0,2,61.0,13.09,294415.08
1237,1379.0,2,46.0,22.44,179109.76
1238,1254.0,4,-2.0,47.79,210719.13
1239,949.0,0,10.0,42.07,102025.35
1240,1152.0,1,29.0,25.32,132258.92
1241,3535.0,5,33.0,10.9,596392.4
1242,3069.0,4,-3.0,2.32,501336.56
1243,449.0,5,25.0,28.96,77484.2
1244,3251.0,5,52.0,18.88,483138.3
1245,3733.0,1,24.0,40.78,512239.76
1246,1604.0,1,32.0,23.54,210779.34
1247,1922.0,3,47.0,41.87,253557.0
1248,,0,14.0,37.57,-53815.23
1249,2829.0,1,17.0,14.35,402302.71
1250,2907.0,1,69.0,47.73,346026.3
1251,3838.0,7,20.0,43.57,593707.4
1252,714.0,3,8.0,45.39,88119.85
1253,1222.0,7,12.0,2.65,229990.62
1254,2853.0,3,19.0,41.36,446419.41
1255,3892.0,6,37.0,48.28,562905.94
1256,3111.0,0,-1.0,18.01,459463.32
1257,2087.0,3,56.0,8.21,289458.59
1258,3993.0,4,48.0,47.99,560646.94
1259,2925.0,6,49.0,34.38,460589.22
1260,1049.0,6,62.0,49.0,147993.1
1261,457.0,4,,5.24,81355.7
1262,2921.0,7,27.0,5.27,479534.34
1263,1684.0,5,29.0,35.41,234410.74
1264,546.0,5,-5.0,10.82,137871.19
1265,3395.0,3,56.0,47.39,472144.39
1266,2016.0,2,52.0,2.06,290762.29
1267,2384.0,2,4.0,7.98,368267.68
1268,1795.0,3,35.0,48.1,236315.03
1269,1007.0,4,27.0,42.5,119030.44
